Date,Price,Open,High,Low,Vol.,Change %
11/12/2017,14.1475,13.6725,14.485,12.16,,0.0347
08/12/2017,13.6725,14.2725,14.2725,12.905,,-4.20%
07/12/2017,14.2725,15.0875,15.0875,13.92,,-5.40%
06/12/2017,15.0875,15.0075,15.2575,13.5525,,0.0053
05/12/2017,15.0075,14.855,15.3375,13.5475,,0.0103
04/12/2017,14.855,14.795,15.255,14.135,,0.0041
01/12/2017,14.795,13.55,15.0225,12.62,,0.0919
30/11/2017,13.55,13.06,13.9075,11.965,,0.0375
29/11/2017,13.06,13.1475,13.285,12.255,,-0.67%
28/11/2017,13.1475,13.03,13.3625,12.0375,,0.009
27/11/2017,13.03,13.5125,13.9025,11.5275,,-3.57%
24/11/2017,13.5125,13.865,13.9925,12.49,,-2.54%
23/11/2017,13.865,14.0375,14.4625,12.8225,,-1.23%
22/11/2017,14.0375,13.715,14.335,12.185,,0.0235
21/11/2017,13.715,13.4325,13.925,11.01,,0.021
20/11/2017,13.4325,13.7125,15.605,11.12,,-2.04%
17/11/2017,13.7125,13.4625,13.86,11.6325,,0.0186
16/11/2017,13.4625,14.265,14.265,11.0675,,-5.63%
15/11/2017,14.265,14.165,14.5775,11.58,,0.0071
14/11/2017,14.165,14.045,14.74,12.4575,,0.0085
13/11/2017,14.045,13.475,14.3825,11.165,,0.0423
10/11/2017,13.475,13.2675,13.8175,11.1675,,0.0156
09/11/2017,13.2675,13.61,13.715,11.08,,-2.52%
08/11/2017,13.61,13.2375,13.855,11.235,,0.0281
07/11/2017,13.2375,13.0225,13.68,11.6775,,0.0165
06/11/2017,13.0225,11.91,13.26,11.3725,,0.0934
03/11/2017,11.91,12.005,12.3025,11.0725,,-0.79%
02/11/2017,12.005,12.1375,12.37,11.41,,-1.09%
01/11/2017,12.1375,12.44,12.44,11.79,,-2.43%
31/10/2017,12.44,12.1125,12.525,11.525,,0.027
30/10/2017,12.1125,11.475,12.26,11.475,,0.0556
27/10/2017,11.475,11.6175,12.1525,11.19,,-1.23%
26/10/2017,11.6175,11.76,12.6475,11.2875,,-1.21%
25/10/2017,11.76,11.59,12.4925,11.19,,0.0147
24/10/2017,11.59,12.325,12.47,11.36,,-5.96%
23/10/2017,12.325,12.395,12.9375,10.875,,-0.56%
19/10/2017,12.395,11.54,12.8125,10.825,,0.0741
18/10/2017,11.54,11.61,11.75,10.1325,,-0.60%
17/10/2017,11.61,11.31,11.7325,10.105,,0.0265
16/10/2017,11.31,11.2625,11.5825,10.0325,,0.0042
13/10/2017,11.2625,11.0425,11.345,10.085,,0.0199
12/10/2017,11.0425,11.73,11.73,10.46,,-5.86%
11/10/2017,11.73,11.1125,12.1825,10.1875,,0.0556
10/10/2017,11.1125,11.3925,11.45,10.75,,-2.46%
09/10/2017,11.3925,11.1175,11.565,10.405,,0.0247
06/10/2017,11.1175,11.71,11.71,10.745,,-5.06%
05/10/2017,11.71,11.8,11.895,10.585,,-0.76%
04/10/2017,11.8,12.46,12.5775,11.575,,-5.30%
03/10/2017,12.46,12.485,12.8725,11.44,,-0.20%
29/09/2017,12.485,13.1725,13.1725,11.91,,-5.22%
28/09/2017,13.1725,13.8625,13.9725,12.8225,,-4.98%
27/09/2017,13.8625,12.9275,14.165,11.77,,0.0723
26/09/2017,12.9275,13.34,13.625,12.6325,,-3.09%
25/09/2017,13.34,12.81,13.84,11.5075,,0.0414
22/09/2017,12.81,11.6325,12.9925,11.005,,0.1012
21/09/2017,11.6325,11.6325,12.1825,9.2575,,0.00%
20/09/2017,11.6325,11.465,11.8775,10.115,,0.0146
19/09/2017,11.465,11.4425,11.6425,10.3975,,0.002
18/09/2017,11.4425,11.6775,11.6775,10.835,,-2.01%
15/09/2017,11.6775,11.47,12.0175,10.0175,,0.0181
14/09/2017,11.47,11.755,11.8775,10.36,,-2.42%
13/09/2017,11.755,11.7575,11.865,10.68,,-0.02%
12/09/2017,11.7575,12.36,12.36,11.52,,-4.87%
11/09/2017,12.36,12.9625,12.9625,11.5475,,-4.65%
08/09/2017,12.9625,13.0075,13.0975,11.7725,,-0.35%
07/09/2017,13.0075,13.12,13.1275,11.175,,-0.86%
06/09/2017,13.12,12.8875,13.495,12.035,,0.018
05/09/2017,12.8875,13.165,13.4425,12.475,,-2.11%
04/09/2017,13.165,11.675,13.955,11.485,,0.1276
01/09/2017,11.675,11.9525,12.1575,10.525,,-2.32%
31/08/2017,11.9525,12.8875,13.695,11.785,,-7.26%
30/08/2017,12.8875,13.5425,14.13,11.745,,-4.84%
29/08/2017,13.5425,12.64,13.8525,12.28,,0.0714
28/08/2017,12.64,12.5725,13.6775,11.365,,0.0054
24/08/2017,12.5725,13.1825,13.195,11.9425,,-4.63%
23/08/2017,13.1825,14.105,14.105,12.2625,,-6.54%
22/08/2017,14.105,14.815,14.815,11.1625,,-4.79%
21/08/2017,14.815,14.57,14.965,13.145,,0.0168
18/08/2017,14.57,14.34,14.89,11.1675,,0.016
17/08/2017,14.34,14.2375,14.6225,10.7925,,0.0072
16/08/2017,14.2375,14.3825,14.7,12.62,,-1.01%
14/08/2017,14.3825,15.195,15.195,11.8575,,-5.35%
11/08/2017,15.195,13.8025,15.5425,11.67,,0.1009
10/08/2017,13.8025,13.4525,14.1675,12.23,,0.026
09/08/2017,13.4525,12.77,13.6775,10.515,,0.0534
08/08/2017,12.77,11.895,13.045,10.485,,0.0736
07/08/2017,11.895,11.39,12.0025,10.64,,0.0443
04/08/2017,11.39,11.6425,11.745,10.745,,-2.17%
03/08/2017,11.6425,11.9425,12.2325,11.2075,,-2.51%
02/08/2017,11.9425,11.9075,12.1725,10.9225,,0.0029
01/08/2017,11.9075,11.9,12.3925,11.5875,,0.0006
31/07/2017,11.9,11.1375,12.0325,11.1375,,0.0685
28/07/2017,11.1375,11.2175,12.015,10.9825,,-0.71%
27/07/2017,11.2175,11.17,11.915,10.81,,0.0043
26/07/2017,11.17,10.9125,11.775,10.9075,,0.0236
25/07/2017,10.9125,11.3125,11.5125,10.235,,-3.54%
24/07/2017,11.3125,11.085,11.795,10.3575,,0.0205
21/07/2017,11.085,11.315,11.715,9.0075,,-2.03%
20/07/2017,11.315,11.255,11.5675,10.37,,0.0053
19/07/2017,11.255,11.49,11.685,9.0775,,-2.05%
18/07/2017,11.49,11.4575,11.79,10.285,,0.0028
17/07/2017,11.4575,11.1725,11.5675,10.48,,0.0255
14/07/2017,11.1725,11.2475,11.4775,10.065,,-0.67%
13/07/2017,11.2475,11.0525,11.395,9.86,,0.0176
12/07/2017,11.0525,10.89,11.3,9.6725,,0.0149
11/07/2017,10.89,10.9125,11.0775,9.8975,,-0.21%
10/07/2017,10.9125,10.8675,11.0925,9.57,,0.0041
07/07/2017,10.8675,10.9825,11.125,9.615,,-1.05%
06/07/2017,10.9825,11.1525,11.175,10.2875,,-1.52%
05/07/2017,11.1525,11.275,11.42,10.45,,-1.09%
04/07/2017,11.275,11.2,11.645,10.42,,0.0067
03/07/2017,11.2,11.7325,11.75,10.455,,-4.54%
30/06/2017,11.7325,11.3825,12.1025,11.0775,,0.0307
29/06/2017,11.3825,11.99,11.99,10.595,,-5.07%
28/06/2017,11.99,12.5075,12.755,11.0925,,-4.14%
27/06/2017,12.5075,11.5575,12.8675,10.93,,0.0822
23/06/2017,11.5575,11.2075,11.78,8.755,,0.0312
22/06/2017,11.2075,10.915,11.42,10.07,,0.0268
21/06/2017,10.915,10.6575,11.055,9.775,,0.0242
20/06/2017,10.6575,10.6275,10.8725,9.82,,0.0028
19/06/2017,10.6275,10.915,10.915,9.7425,,-2.63%
16/06/2017,10.915,11.325,11.325,9.7125,,-3.62%
15/06/2017,11.325,11.18,11.43,9.885,,0.013
14/06/2017,11.18,11.34,11.5275,10.44,,-1.41%
13/06/2017,11.34,11.4225,11.4625,9.9025,,-0.72%
12/06/2017,11.4225,10.8625,11.5025,10.3525,,0.0516
09/06/2017,10.8625,11.0675,11.225,10.275,,-1.85%
08/06/2017,11.0675,10.89,11.1275,9.5275,,0.0163
07/06/2017,10.89,11.1325,11.185,10.2225,,-2.18%
06/06/2017,11.1325,11.015,11.32,9.49,,0.0107
05/06/2017,11.015,10.81,11.1425,10.0525,,0.019
02/06/2017,10.81,11.3075,11.3075,10.3125,,-4.40%
01/06/2017,11.3075,11.7625,11.9125,10.6125,,-3.87%
31/05/2017,11.7625,11.765,12.2475,11.02,,-0.02%
30/05/2017,11.765,11.7875,12.2725,10.8625,,-0.19%
29/05/2017,11.7875,10.8625,11.8775,10.26,,0.0852
26/05/2017,10.8625,10.4475,11.1875,9.8875,,0.0397
25/05/2017,10.4475,11.83,11.92,10.1925,,-11.69%
24/05/2017,11.83,12.2025,12.785,10.45,,-3.05%
23/05/2017,12.2025,11.2025,12.765,9.865,,0.0893
22/05/2017,11.2025,11.3025,11.8525,10.2,,-0.88%
19/05/2017,11.3025,11.785,11.9,10.3975,,-4.09%
18/05/2017,11.785,10.635,12.745,9.8175,,0.1081
17/05/2017,10.635,10.56,10.8075,9.245,,0.0071
16/05/2017,10.56,10.675,11.0225,9.065,,-1.08%
15/05/2017,10.675,10.6275,11.14,8.835,,0.0045
12/05/2017,10.6275,10.8375,10.8375,9.465,,-1.94%
11/05/2017,10.8375,10.9475,11.26,9.8975,,-1.00%
10/05/2017,10.9475,11.1125,11.1125,9.9575,,-1.48%
09/05/2017,11.1125,11.665,11.665,10.5425,,-4.74%
08/05/2017,11.665,11.9875,11.9875,10.6125,,-2.69%
05/05/2017,11.9875,11.3325,12.16,10.4525,,0.0578
04/05/2017,11.3325,11.5275,11.7825,10.605,,-1.69%
03/05/2017,11.5275,11.4475,11.66,9.945,,0.007
02/05/2017,11.4475,10.86,11.8075,10.3525,,0.0541
28/04/2017,10.86,11.07,11.07,10.5325,,-1.90%
27/04/2017,11.07,11.74,11.74,10.36,,-5.71%
26/04/2017,11.74,11.155,11.865,9.9175,,0.0524
25/04/2017,11.155,11.625,11.625,10.9725,,-4.04%
24/04/2017,11.625,11.4225,11.855,10.9675,,0.0177
21/04/2017,11.4225,11.56,11.735,10.555,,-1.19%
20/04/2017,11.56,12.215,12.215,10.855,,-5.36%
19/04/2017,12.215,12.375,12.515,10.745,,-1.29%
18/04/2017,12.375,11.8925,12.5925,10.76,,0.0406
17/04/2017,11.8925,11.5775,12.2125,10.6925,,0.0272
13/04/2017,11.5775,11.6275,11.7825,10.585,,-0.43%
12/04/2017,11.6275,11.395,12.065,10.79,,0.0204
11/04/2017,11.395,11.62,11.8325,10.2375,,-1.94%
10/04/2017,11.62,11.6925,11.9225,11.2425,,-0.62%
07/04/2017,11.6925,11.29,11.8125,10.305,,0.0357
06/04/2017,11.29,11.55,11.7675,11.0325,,-2.25%
05/04/2017,11.55,11.4925,11.8875,10.89,,0.005
03/04/2017,11.4925,12.42,12.7575,11.41,,-7.47%
31/03/2017,12.42,12.15,12.5125,11.4875,,0.0222
30/03/2017,12.15,12.0875,12.45,11.75,,0.0052
29/03/2017,12.0875,12.1175,12.24,11.45,,-0.25%
28/03/2017,12.1175,12.435,12.435,11.46,,-2.55%
27/03/2017,12.435,11.9775,12.57,11.3375,,0.0382
24/03/2017,11.9775,11.835,12.1025,10.705,,0.012
23/03/2017,11.835,12.27,12.27,11.2375,,-3.55%
22/03/2017,12.27,11.9425,12.3575,11.5825,,0.0274
21/03/2017,11.9425,12.0175,12.155,11.0325,,-0.62%
20/03/2017,12.0175,11.8525,12.31,11.44,,0.0139
17/03/2017,11.8525,11.91,12.1125,10.3875,,-0.48%
16/03/2017,11.91,12.4225,12.4225,11.3425,,-4.13%
15/03/2017,12.4225,12.4,12.5325,11.2025,,0.0018
14/03/2017,12.4,13.9575,13.9575,11.085,,-11.16%
10/03/2017,13.9575,14.39,14.39,13.575,,-3.01%
09/03/2017,14.39,14.075,14.7825,12.6025,,0.0224
08/03/2017,14.075,13.875,14.2875,12.6875,,0.0144
07/03/2017,13.875,13.64,14.0075,13.09,,0.0172
06/03/2017,13.64,13.3525,13.725,12.81,,0.0215
03/03/2017,13.3525,13.3625,13.6025,12.5675,,-0.07%
02/03/2017,13.3625,13.575,13.615,13.03,,-1.57%
01/03/2017,13.575,13.7925,13.7975,13.2075,,-1.58%
28/02/2017,13.7925,13.675,14.025,13.1675,,0.0086
27/02/2017,13.675,13.4,14.2725,13.4,,0.0205
23/02/2017,13.4,13.7,13.96,12.915,,-2.19%
22/02/2017,13.7,13.525,14.0425,12.7225,,0.0129
21/02/2017,13.525,13.61,14.2825,11.8925,,-0.62%
20/02/2017,13.61,13.4325,13.8475,12.4125,,0.0132
17/02/2017,13.4325,13.73,13.7725,12.4675,,-2.17%
16/02/2017,13.73,14.2125,14.2125,11.4375,,-3.39%
15/02/2017,14.2125,13.8025,14.46,11.7275,,0.0297
14/02/2017,13.8025,13.6925,14.01,12.0975,,0.008
13/02/2017,13.6925,13.1775,13.76,11.57,,0.0391
10/02/2017,13.1775,13.235,13.3325,11.37,,-0.43%
09/02/2017,13.235,13.35,13.78,11.395,,-0.86%
08/02/2017,13.35,13.5075,13.7575,11.435,,-1.17%
07/02/2017,13.5075,13.3975,13.7225,12.24,,0.0082
06/02/2017,13.3975,13.1275,13.6125,11.06,,0.0206
03/02/2017,13.1275,13.52,13.595,11.7825,,-2.90%
02/02/2017,13.52,13.97,13.97,12.64,,-3.22%
01/02/2017,13.97,16.825,17.4275,13.8025,,-16.97%
31/01/2017,16.825,16.67,17.09,15.7125,,0.0093
30/01/2017,16.67,16.005,16.8575,15.3925,,0.0415
27/01/2017,16.005,15.17,16.125,14.93,,0.055
25/01/2017,15.17,15.285,15.425,14.41,,-0.75%
24/01/2017,15.285,15.905,15.96,14.3875,,-3.90%
23/01/2017,15.905,15.79,16.3725,15.5025,,0.0073
20/01/2017,15.79,15.02,15.8675,13.8525,,0.0513
19/01/2017,15.02,15.1825,15.2775,14.035,,-1.07%
18/01/2017,15.1825,15.3925,15.3925,13.6125,,-1.36%
17/01/2017,15.3925,15.065,15.62,13.98,,0.0217
16/01/2017,15.065,14.3825,15.25,13.425,,0.0475
13/01/2017,14.3825,14.6125,14.6525,13.375,,-1.57%
12/01/2017,14.6125,14.8075,14.865,13.4625,,-1.32%
11/01/2017,14.8075,15.195,15.195,13.5375,,-2.55%
10/01/2017,15.195,15.48,15.48,14.025,,-1.84%
09/01/2017,15.48,14.9125,15.635,13.82,,0.0381
06/01/2017,14.9125,15.05,15.0875,13.9225,,-0.91%
05/01/2017,15.05,15.89,15.89,14.4475,,-5.29%
04/01/2017,15.89,15.9575,16.1,14.8975,,-0.42%
03/01/2017,15.9575,15.83,16.4175,14.9025,,0.0081
02/01/2017,15.83,15.465,16.375,14.64,,0.0236
30/12/2016,15.465,15.2825,15.575,14.5325,,0.0119
29/12/2016,15.2825,15.5425,16.0775,14.6575,,-1.67%
28/12/2016,15.5425,15.0825,15.6275,14.2625,,0.0305
27/12/2016,15.0825,16.6025,16.7625,14.9475,,-9.16%
26/12/2016,16.6025,15.1275,16.905,13.435,,0.0975
23/12/2016,15.1275,15.5525,15.78,12.6125,,-2.73%
22/12/2016,15.5525,14.705,15.7025,12.7625,,0.0576
21/12/2016,14.705,14.5375,14.8575,13.335,,0.0115
20/12/2016,14.5375,14.8375,14.9275,13.4025,,-2.02%
19/12/2016,14.8375,15.2525,15.585,13.2525,,-2.72%
16/12/2016,15.2525,15.655,15.655,13.445,,-2.57%
15/12/2016,15.655,16.5925,16.5925,15.255,,-5.65%
14/12/2016,16.5925,15.9225,16.6725,14.43,,0.0421
13/12/2016,15.9225,16.1925,16.4825,13.755,,-1.67%
12/12/2016,16.1925,15.0675,16.3125,14.215,,0.0747
09/12/2016,15.0675,15.525,15.6375,14.5325,,-2.95%
08/12/2016,15.525,16.845,16.845,14.1625,,-7.84%
07/12/2016,16.845,17.105,17.11,15.5075,,-1.52%
06/12/2016,17.105,17.2875,17.355,14.9625,,-1.06%
05/12/2016,17.2875,17.9325,18.295,16.92,,-3.60%
02/12/2016,17.9325,16.6875,18.19,15.8275,,0.0746
01/12/2016,16.6875,16.85,16.89,14.335,,-0.96%
30/11/2016,16.85,17.7075,17.9925,16.04,,-4.84%
29/11/2016,17.7075,18.055,18.215,16.515,,-1.92%
28/11/2016,18.055,17.6125,18.6075,16.8175,,0.0251
25/11/2016,17.6125,17.16,18.87,16.87,,0.0264
24/11/2016,17.16,18.04,18.5825,16.64,,-4.88%
23/11/2016,18.04,18.465,23.0925,16.34,,-2.30%
22/11/2016,18.465,19.0975,20.1325,17.945,,-3.31%
21/11/2016,19.0975,17.805,19.765,15.7175,,0.0726
18/11/2016,17.805,18.71,18.71,15.855,,-4.84%
17/11/2016,18.71,19.5025,19.5025,17.4375,,-4.06%
16/11/2016,19.5025,20.145,20.19,16.9025,,-3.19%
15/11/2016,20.145,17.365,20.835,16.455,,0.1601
11/11/2016,17.365,15.4575,17.71,14.1675,,0.1234
10/11/2016,15.4575,16.62,16.62,14.235,,-6.99%
09/11/2016,16.62,16.77,22.79,15.84,,-0.89%
08/11/2016,16.77,16.5075,17.3775,15.0675,,0.0159
07/11/2016,16.5075,16.8475,16.8475,14.935,,-2.02%
04/11/2016,16.8475,16.465,17.425,14.6025,,0.0232
03/11/2016,16.465,16.7975,16.7975,15.485,,-1.98%
02/11/2016,16.7975,15.735,17.2625,15.1225,,0.0675
01/11/2016,15.735,15.49,15.8875,14.3125,,0.0158
30/10/2016,15.49,14.8,15.6075,14.48,,0.0572
28/10/2016,14.6525,14.085,14.88,13.4825,,0.0403
27/10/2016,14.085,14.4525,14.82,12.7475,,-2.54%
26/10/2016,14.4525,14.4825,14.9375,13.6,,-0.21%
25/10/2016,14.4825,14.3325,14.8125,12.84,,0.0105
24/10/2016,14.3325,13.83,14.4475,13.1,,0.0363
21/10/2016,13.83,14.165,14.35,12.4325,,-2.36%
20/10/2016,14.165,14.6125,14.6125,12.745,,-3.06%
19/10/2016,14.6125,14.5375,14.9475,13.1525,,0.0052
18/10/2016,14.5375,15.655,15.655,14.3,,-7.14%
17/10/2016,15.655,14.8875,16.05,14.3475,,0.0516
14/10/2016,14.8875,15.425,15.425,14.3325,,-3.48%
13/10/2016,15.425,14.285,16.0075,14.285,,0.0798
10/10/2016,14.285,14.485,14.565,13.27,,-1.38%
07/10/2016,14.485,14.835,14.97,13.78,,-2.36%
06/10/2016,14.835,14.925,15.1225,14.3275,,-0.60%
05/10/2016,14.925,14.9925,15.145,13.905,,-0.45%
04/10/2016,14.9925,15.62,15.715,14.8125,,-4.02%
03/10/2016,15.62,17.18,17.18,15.51,,-9.08%
30/09/2016,17.18,18.45,18.8475,16.8275,,-6.88%
29/09/2016,18.45,13.8475,19.125,13.1525,,0.3324
28/09/2016,13.8475,14.25,14.3525,13.4925,,-2.82%
27/09/2016,14.25,14.565,14.565,13.7725,,-2.16%
26/09/2016,14.565,13.2475,14.785,12.8125,,0.0995
23/09/2016,13.2475,13.34,13.59,12.03,,-0.69%
22/09/2016,13.34,14.805,14.805,12.5925,,-9.90%
21/09/2016,14.805,14.78,14.9525,13.1675,,0.0017
20/09/2016,14.78,14.94,15.15,13.77,,-1.07%
19/09/2016,14.94,14.58,15.2025,13.6425,,0.0247
16/09/2016,14.58,14.6775,14.95,13.425,,-0.66%
15/09/2016,14.6775,14.7625,15.08,13.44,,-0.58%
14/09/2016,14.7625,15.24,15.52,14.2,,-3.13%
12/09/2016,15.24,13.23,15.34,12.7,,0.1519
09/09/2016,13.23,13.115,13.4525,12.635,,0.0088
08/09/2016,13.115,13.145,13.2325,12.045,,-0.23%
07/09/2016,13.145,12.75,13.355,11.9475,,0.031
06/09/2016,12.75,12.94,13.18,12.3525,,-1.47%
02/09/2016,12.94,13.34,13.445,12.6375,,-3.00%
01/09/2016,13.34,13.2425,13.68,12.5375,,0.0074
31/08/2016,13.2425,13.02,13.5425,12.245,,0.0171
30/08/2016,13.02,13.165,13.165,12.2925,,-1.10%
29/08/2016,13.165,13.57,14.005,12.9375,,-2.98%
26/08/2016,13.57,13.285,14.205,12.35,,0.0215
25/08/2016,13.285,13.4875,13.6125,10.9275,,-1.50%
24/08/2016,13.4875,13.8975,14.035,12.39,,-2.95%
23/08/2016,13.8975,14.235,14.62,13.06,,-2.37%
22/08/2016,14.235,14.5375,15.005,13.27,,-2.08%
19/08/2016,14.5375,14.55,14.905,12.105,,-0.09%
18/08/2016,14.55,14.78,14.78,12.91,,-1.56%
17/08/2016,14.78,14.1825,14.905,12.7125,,0.0421
16/08/2016,14.1825,13.77,14.6375,13.14,,0.03
12/08/2016,13.77,14.2125,14.2125,12.3725,,-3.11%
11/08/2016,14.2125,14.9225,14.9225,13.1725,,-4.76%
10/08/2016,14.9225,14.5375,15.25,12.7125,,0.0265
09/08/2016,14.5375,14.5875,14.96,12.35,,-0.34%
08/08/2016,14.5875,14.3525,14.8225,13.1125,,0.0164
05/08/2016,14.3525,15.14,15.14,13.6175,,-5.20%
04/08/2016,15.14,16.2375,16.2375,14.1025,,-6.76%
03/08/2016,16.2375,15.6925,16.445,14.295,,0.0347
02/08/2016,15.6925,15.18,15.7925,13.955,,0.0338
01/08/2016,15.18,14.9175,15.4775,14.36,,0.0176
29/07/2016,14.9175,15.1475,15.23,14.1525,,-1.52%
28/07/2016,15.1475,15.4275,15.535,12.5925,,-1.81%
27/07/2016,15.4275,15.62,15.67,14.47,,-1.23%
26/07/2016,15.62,15.7175,16.1475,13.945,,-0.62%
25/07/2016,15.7175,15.4975,16.1125,13.5225,,0.0142
22/07/2016,15.4975,15.7125,15.955,14.4425,,-1.37%
21/07/2016,15.7125,15.99,16.1125,14.0275,,-1.74%
20/07/2016,15.99,15.795,16.2125,14.1375,,0.0123
19/07/2016,15.795,15.9875,16.23,13.92,,-1.20%
18/07/2016,15.9875,15.6375,16.2025,14.1075,,0.0224
15/07/2016,15.6375,15.61,16.3225,13.92,,0.0018
14/07/2016,15.61,15.325,15.9225,14.16,,0.0186
13/07/2016,15.325,14.7825,15.405,13.865,,0.0367
12/07/2016,14.7825,14.8475,15.03,13.815,,-0.44%
11/07/2016,14.8475,15.0825,15.0825,13.7575,,-1.56%
08/07/2016,15.0825,15.3075,15.805,13.9125,,-1.47%
07/07/2016,15.3075,15.3625,15.58,14.285,,-0.36%
05/07/2016,15.3625,15.5775,15.7,14.8325,,-1.38%
04/07/2016,15.5775,15.7375,15.965,15.15,,-1.02%
01/07/2016,15.7375,16.29,16.3575,15.6525,,-3.39%
30/06/2016,16.29,16.155,16.41,14.655,,0.0084
29/06/2016,16.155,17.725,17.725,15.905,,-8.86%
28/06/2016,17.725,18.53,18.81,17.445,,-4.34%
27/06/2016,18.53,18.6275,19.73,18.3825,,-0.52%
24/06/2016,18.6275,18.02,21.05,16.1525,,0.0337
23/06/2016,18.02,18.185,18.8275,16.9925,,-0.91%
22/06/2016,18.185,17.26,18.3125,16.22,,0.0536
21/06/2016,17.26,17.5175,17.705,16.39,,-1.47%
20/06/2016,17.5175,17.35,18.45,16.29,,0.0097
17/06/2016,17.35,17.6975,17.8975,16.04,,-1.96%
16/06/2016,17.6975,17.055,18.4625,15.775,,0.0377
15/06/2016,17.055,17.19,17.63,15.42,,-0.79%
14/06/2016,17.19,16.5825,17.5375,14.91,,0.0366
13/06/2016,16.5825,15.97,17.0775,15.6575,,0.0384
10/06/2016,15.97,15.6725,16.27,14.5525,,0.019
09/06/2016,15.6725,15.1425,15.8325,13.975,,0.035
08/06/2016,15.1425,14.87,15.2875,13.315,,0.0183
07/06/2016,14.87,15.355,15.355,14.4025,,-3.16%
06/06/2016,15.355,14.995,15.535,14.1175,,0.024
03/06/2016,14.995,15.0875,15.3925,14.0475,,-0.61%
02/06/2016,15.0875,15.835,15.9375,14.96,,-4.72%
01/06/2016,15.835,16.045,16.0975,14.72,,-1.31%
31/05/2016,16.045,15.975,16.3625,14.3025,,0.0044
30/05/2016,15.975,15.26,16.4425,14.77,,0.0469
27/05/2016,15.26,15.325,15.8575,14.9375,,-0.42%
26/05/2016,15.325,15.52,15.52,14.4675,,-1.26%
25/05/2016,15.52,16.22,16.22,14.5475,,-4.32%
24/05/2016,16.22,16.16,16.8875,15.6875,,0.0037
23/05/2016,16.16,16.425,16.5525,15.1825,,-1.61%
20/05/2016,16.425,17.0625,17.0625,14.9825,,-3.74%
19/05/2016,17.0625,16.455,17.4175,15.4175,,0.0369
18/05/2016,16.455,16.3725,16.97,15.99,,0.005
17/05/2016,16.3725,17.0325,17.0325,15.735,,-3.87%
16/05/2016,17.0325,16.9975,17.77,16.1675,,0.0021
13/05/2016,16.9975,16.3275,17.3675,14.195,,0.041
12/05/2016,16.3275,16.9625,17.1675,15.96,,-3.74%
11/05/2016,16.9625,16.415,17.4625,15.5375,,0.0334
10/05/2016,16.415,16.6125,17.185,15.0225,,-1.19%
09/05/2016,16.6125,16.9475,16.9475,15.2175,,-1.98%
06/05/2016,16.9475,17.17,17.5025,16.055,,-1.30%
05/05/2016,17.17,17.445,17.48,15.7275,,-1.58%
04/05/2016,17.445,17.4625,17.7825,16.2675,,-0.10%
03/05/2016,17.4625,17.0925,18.0825,15.605,,0.0216
02/05/2016,17.0925,16.5375,17.655,16.5375,,0.0336
29/04/2016,16.5375,16.5975,17.24,15.63,,-0.36%
28/04/2016,16.5975,16.3525,16.77,15.3075,,0.015
27/04/2016,16.3525,16.58,16.79,16.2275,,-1.37%
26/04/2016,16.58,16.5725,16.8175,15.6425,,0.0005
25/04/2016,16.5725,16.38,17.03,16.1275,,0.0118
22/04/2016,16.38,16.5125,16.8575,15.335,,-0.80%
21/04/2016,16.5125,17.075,17.075,15.6375,,-3.29%
20/04/2016,17.075,16.9475,17.52,15.4325,,0.0075
18/04/2016,16.9475,16.035,17.4175,14.14,,0.0569
13/04/2016,16.035,16.025,16.12,13.55,,0.0006
12/04/2016,16.025,16.0125,16.3025,14.6525,,0.0008
11/04/2016,16.0125,16.4325,16.79,14.88,,-2.56%
08/04/2016,16.4325,16.935,16.935,15.1975,,-2.97%
07/04/2016,16.935,17.345,17.4225,16.335,,-2.36%
06/04/2016,17.345,17.83,17.9225,16.125,,-2.72%
05/04/2016,17.83,17.45,18.0625,16.885,,0.0218
04/04/2016,17.45,17.2775,18.1675,16.23,,0.01
01/04/2016,17.2775,16.5825,17.895,16.2925,,0.0419
31/03/2016,16.5825,16.8075,16.885,15.4975,,-1.34%
30/03/2016,16.8075,17.6375,17.6375,16.57,,-4.71%
29/03/2016,17.6375,17.485,18.04,16.805,,0.0087
28/03/2016,17.485,16.345,18.57,15.1825,,0.0697
23/03/2016,16.345,16.43,16.87,13.9475,,-0.52%
22/03/2016,16.43,16.3325,16.8625,13.695,,0.006
21/03/2016,16.3325,16.3825,17.11,14.8325,,-0.31%
18/03/2016,16.3825,16.84,16.8675,14.9,,-2.72%
17/03/2016,16.84,17.115,17.275,15.5575,,-1.61%
16/03/2016,17.115,17.5975,17.88,14.5975,,-2.74%
15/03/2016,17.5975,17.1025,17.84,15.23,,0.0289
14/03/2016,17.1025,17.0975,17.4,15.585,,0.0003
11/03/2016,17.0975,17.895,17.895,16.0325,,-4.46%
10/03/2016,17.895,17.505,18.24,16.2675,,0.0223
09/03/2016,17.505,18.465,18.675,17.315,,-5.20%
08/03/2016,18.465,17.8825,18.975,17.41,,0.0326
04/03/2016,17.8825,18.04,18.315,17.2,,-0.87%
03/03/2016,18.04,18.99,19.02,17.9075,,-5.00%
02/03/2016,18.99,18.6725,19.2,17.495,,0.017
01/03/2016,18.6725,20.1575,20.1575,18.4025,,-7.37%
29/02/2016,20.1575,21.865,22.405,19.355,,-7.81%
26/02/2016,21.865,22.745,23.145,21.19,,-3.87%
25/02/2016,22.745,22.955,23.4875,22.1975,,-0.91%
